123,39.0,-1.32,33.45
0,1,4,0
0,2,4,0
0,3,4,0
0,4,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
2,9,4,0
2,8,4,0
2,7,4,0
2,6,4,0
1,6,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
0,5,4,0
0,6,4,0
